id,run_id,goal,summary,tags,score,created_at
274,,Advisor decision for: evaluation memory feedback smoke,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:13:25.559583
275,,Advisor decision for: hello,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:13:30.221171
276,,Advisor decision for: email me at test@example.com with key sk-abc1234567890xxxxx,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:13:34.945732
277,,Exportable,S,x,0.1,2025-10-28T22:13:35.354043
278,,Advisor decision for: Write a testable function; add unit tests,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:13:40.151590
279,,Build FastAPI,web,"fastapi,web",,2025-10-28T22:13:40.186347
280,,Write CLI,cli,cli,,2025-10-28T22:13:40.194346
281,,Web App,build app,web,,2025-10-28T22:13:40.215345
282,,CLI Tool,command line,cli,,2025-10-28T22:13:40.222347
283,10101,Web app with FastAPI,web api ok,"fastapi,web",0.5,2025-10-28T22:13:40.250346
284,20202,FastAPI dashboard,dashboard ok,"fastapi,dashboard",0.7,2025-10-28T22:13:40.257356
285,,Advisor decision for: How to scaffold a repo and add CI,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:13:44.906846
287,,CLI app,ok,cli,,2025-10-28T22:13:45.135642
288,,Advisor decision for: plan something,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:13:49.764702
289,,Advisor decision for: autolearn smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:13:54.424309
290,,Advisor decision for: autolearn smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:13:59.082253
291,,Advisor decision (run 411),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:13:59.089474
292,,Advisor decision for: autolearn smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:14:03.753170
293,,Advisor decision for: history endpoint smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:14:08.529269
294,,Advisor decision for: history endpoint smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:14:13.144641
295,,Advisor decision (run 412),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:14:13.149639
296,,Advisor decision for: history endpoint smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:14:17.731352
297,,Advisor decision for: create sample app then improve,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:14:22.507486
298,,Advisor decision for: create sample app then improve,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:14:27.163009
299,,Advisor decision (run 413),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:14:27.170010
300,,Advisor decision for: create sample app then improve,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:14:31.788580
301,,Advisor decision for: create sample app then improve,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:14:36.470741
302,,Advisor decision for: create sample app then improve,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:14:42.073529
303,413,create sample app then improve,no-op,"orchestrator,autolearn,create,sample,app,then,improve",,2025-10-28T22:14:48.991056
304,,Advisor decision for: hello,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:14:53.605127
305,,Advisor decision for: retry test goal,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:14:58.235593
306,,Advisor decision for: retry test goal,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:15:02.881846
307,,Advisor decision (run 414),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:15:02.887990
308,,Advisor decision for: create sample app then improve,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:15:07.523559
309,414,retry test goal,ok,"orchestrator,autolearn,retry,test,goal",,2025-10-28T22:15:08.579887
310,,Advisor decision for: build a tiny notes API with one POST/GET endpoint,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:15:13.189870
311,,Advisor decision for: build a tiny notes API with one POST/GET endpoint,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:15:17.813000
312,,Advisor decision (run 415),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:15:17.819002
313,,Advisor decision for: build a tiny notes API with one POST/GET endpoint,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:15:22.470146
314,,Advisor decision for: build a tiny notes API with one POST/GET endpoint,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:15:27.119111
315,,Advisor decision for: build a tiny notes API with one POST/GET endpoint,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:15:32.718614
316,,Advisor decision for: build a minimal hello-world app,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:15:37.425147
317,,Advisor decision for: build a minimal hello-world app,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:15:42.032896
318,,Advisor decision (run 416),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:15:42.038368
319,,Advisor decision for: build a minimal hello-world app,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:15:46.634805
320,,Advisor decision for: steps+summary check,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:15:51.264462
321,,Advisor decision for: steps+summary check,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:15:55.904148
322,,Advisor decision (run 417),openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:15:55.909697
323,,Advisor decision for: steps+summary check,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:16:00.526736
324,,Advisor decision for: Set up a new repo; write README; add CI,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:16:05.189051
325,,Advisor decision for: Write tests,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:16:09.788011
326,,Advisor decision for: rerun smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:17:10.182095
327,,Advisor decision for: rerun smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:17:14.799539
328,,Advisor decision (run 418),openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:17:14.805541
329,,Advisor decision for: rerun smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:17:19.429833
330,,Advisor decision for: rerun smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:17:24.101739
331,,Advisor decision for: rerun smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:17:28.756526
332,,Advisor decision (run 419),openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:17:28.762528
333,,Advisor decision for: rerun smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:17:33.391577
334,,Advisor decision for: rerun smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:17:38.062099
335,,Advisor decision for: rerun smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:17:43.737297
336,,Advisor decision for: export test,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:17:48.613243
337,,Advisor decision for: export test,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:17:53.227294
338,,Advisor decision (run 420),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:17:53.233782
339,,Advisor decision for: export test,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:17:57.824745
340,,Advisor decision for: write python code then test it,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:18:02.612453
341,,Advisor decision for: hello,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:18:07.275059
342,,Advisor decision for: create a tiny script and print hello,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:18:11.971603
343,,Advisor decision for: halt after failure,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:18:16.608952
344,,Advisor decision for: halt after failure,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:18:21.268703
345,,Advisor decision (run 421),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:18:21.275403
346,,Advisor decision for: ws runs,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:18:25.943506
347,,Advisor decision for: ws runs,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:18:30.601877
348,,Advisor decision (run 422),openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:18:30.605855
349,,Advisor decision for: ws runs,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:18:35.245141
350,,Advisor decision for: ws logs,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:18:39.982481
351,,Advisor decision for: ws logs,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:18:44.631730
352,,Advisor decision (run 423),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:18:44.639933
353,,Advisor decision for: ws logs,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:18:49.238887
354,,Advisor decision for: hello world web,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:19:08.774402
355,,Advisor decision for: hello world web,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:19:09.348390
356,,Advisor decision (run 424),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:19:09.354388
357,,Advisor decision for: hello world web,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:19:09.883454
358,,Advisor decision for: build fastapi app,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:19:21.634007
359,,Advisor decision for: build fastapi app,openai/gpt-4o (strategist),"advisor_decision,strategist",,2025-10-28T22:19:22.172820
360,,Advisor decision for: analytics smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:19:26.786187
361,,Advisor decision for: analytics smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:19:31.440742
362,,Advisor decision (run 425),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:19:31.446632
363,,Advisor decision for: analytics smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:19:36.080862
364,,Advisor decision for: feedback smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:19:40.976483
365,,Advisor decision for: feedback smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:19:45.653268
366,,Advisor decision (run 426),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:19:45.659208
367,,Advisor decision for: feedback smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:19:50.300445
368,,Advisor decision for: builder feedback memory check,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:19:55.063711
369,,Advisor decision for: builder feedback memory check,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:19:59.734460
370,,Advisor decision for: hello,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:20:04.396241
371,,Advisor decision for: another goal,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:20:09.045518
372,,Advisor decision for: builder should improve score by re-run,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:20:13.748332
373,,Advisor decision for: builder should improve score by re-run,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:20:18.449023
374,55501,Build web,ok,web,,2025-10-28T22:20:18.527011
375,,Another web,ok,web,,2025-10-28T22:20:18.536035
376,,Advisor decision for: dashboard-runs smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:20:23.415637
377,,Advisor decision for: dashboard-runs smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:20:28.062732
378,,Advisor decision (run 427),openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:20:28.068732
379,,Advisor decision for: dashboard-runs smoke,openai/gpt-4o (executor),"advisor_decision,executor",,2025-10-28T22:20:32.691604
380,,Advisor decision for: dashboard-summary smoke,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:20:37.418643
381,,Advisor decision for: dashboard-summary smoke,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:20:42.051810
382,,Advisor decision (run 428),openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:20:42.057812
383,,Advisor decision for: dashboard-summary smoke,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:20:46.705336
384,,Advisor decision for: deploy a tiny app,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:20:51.497734
385,,Advisor decision for: registry test,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:21:03.230412
386,,Advisor decision for: hello world web,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:21:16.388243
387,,Advisor decision for: hello world web,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:21:16.982005
388,,Advisor decision (run 429),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:21:16.989006
389,,Advisor decision for: hello world web,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:21:17.519062
390,,Advisor decision for: evaluation memory feedback smoke,openai/gpt-4o (memory),"advisor_decision,memory",,2025-10-28T22:21:22.337947
391,,Advisor decision for: hello,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:21:26.961492
392,,Advisor decision for: email me at test@example.com with key sk-abc1234567890xxxxx,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:21:31.654594
393,,Exportable,S,x,0.1,2025-10-28T22:21:32.042517
394,,Advisor decision for: Write a testable function; add unit tests,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:21:36.874034
395,,Build FastAPI,web,"fastapi,web",,2025-10-28T22:21:36.910469
396,,Write CLI,cli,cli,,2025-10-28T22:21:36.916469
397,,Web App,build app,web,,2025-10-28T22:21:36.940123
398,,CLI Tool,command line,cli,,2025-10-28T22:21:36.947633
399,10101,Web app with FastAPI,web api ok,"fastapi,web",0.5,2025-10-28T22:21:36.972648
400,20202,FastAPI dashboard,dashboard ok,"fastapi,dashboard",0.7,2025-10-28T22:21:36.979654
401,,Advisor decision for: How to scaffold a repo and add CI,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:21:41.785760
403,,CLI app,ok,cli,,2025-10-28T22:21:42.056487
404,,Advisor decision for: plan something,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:21:46.706124
405,,Advisor decision for: autolearn smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:21:51.391367
406,,Advisor decision for: autolearn smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:21:56.038981
407,,Advisor decision (run 430),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:21:56.045202
408,,Advisor decision for: autolearn smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:22:00.627495
409,,Advisor decision for: history endpoint smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:22:05.363086
410,,Advisor decision for: history endpoint smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:22:09.972904
411,,Advisor decision (run 431),local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:22:09.978907
412,,Advisor decision for: history endpoint smoke,local/mistral:7b-q4_K_M (strategist),"advisor_decision,strategist",,2025-10-28T22:22:14.613952
